L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold
15,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0006309573444801932,0.0,0.0006309573444801932,0.0,200000,0,0,0,0,0,1131.8175975941003,1153.9822649750333,2344.724494456047,2506.8666101084254,hard,5.0
15,2,0.005,1.0,1000000,1.0e6,0.0006309573444801932,0.0006309573444801932,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,809.201602702963,812.3728474956841,694.3741112904618,696.2294650856471,hard,5.0
15,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.006309573444801933,0.0,0.006309573444801933,0.0,200000,0,0,0,0,0,110.25409053073396,124.26937559964132,235.58336293819812,328.58408059120814,hard,5.0
15,2,0.005,1.0,1000000,1.0e6,0.0001,0.0001,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,5169.36828679683,5216.853844424066,4497.040357107309,4553.217959514416,hard,5.0
15,2,0.005,1.0,1000000,1.0e6,0.001,0.001,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,507.60933476460934,505.97683250932386,441.335226390136,440.71076716768613,hard,5.0
15,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0,0.0001,0.0,200000,0,0,0,0,0,6468.418365136903,6523.443364865346,6346.910374265608,6533.323545219133,hard,5.0
15,2,0.005,1.0,1000000,1.0e6,0.01,0.01,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,50.61585320009885,50.848965789042595,44.29460766788628,45.23546106311774,hard,5.0
15,2,0.005,1.0,1000000,1.0e6,6.30957344480193e-6,6.30957344480193e-6,0.0,0.0,0.0,0.0,200000,78055.43312293358,2575.6139927623644,2532.41508866847,2034.819059483027,2077.650527622595,71962.53001445293,76839.3964447328,67201.16125035186,71380.68286227588,hard,5.0
15,2,0.005,1.0,1000000,1.0e6,0.0,0.0,6.30957344480193e-6,0.0,6.30957344480193e-6,0.0,98090,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,1.584893192461113e-5,1.584893192461113e-5,0.0,0.0,0.0,0.0,200000,33321.93053715968,2577.9007007603996,2541.068275456151,1541.5283105723493,1538.4349076597034,30962.484478107835,32953.46415490213,29006.20351695119,30723.914854511942,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.584893192461113e-5,0.0,1.584893192461113e-5,0.0,200000,36274.39127185772,2466.9993957703928,2415.9572560155434,1729.4381026438568,1728.9933856329797,33145.553229823985,35836.29641344578,31231.578697277975,34034.77723801968,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0025118864315095803,0.0,0.0025118864315095803,0.0,200000,0,0,0,0,0,258.94737110821615,272.7195557594655,605.7462479588172,735.5161292548596,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,3.981071705534972e-5,3.981071705534972e-5,0.0,0.0,0.0,0.0,200000,13566.453661563923,4895.410037484381,4848.213074058751,547.2914137033824,544.9099913867356,12896.977975733353,13267.231231988482,11876.149235176164,12218.235939834345,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.001,0.001,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,504.29413114584673,506.0272368733364,450.85070655278395,459.41349612428394,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.00039810717055349724,0.00039810717055349724,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,1287.6996876778353,1287.3737695794823,1166.38468168473,1162.5353939147046,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,2.51188643150958e-6,2.51188643150958e-6,0.0,0.0,0.0,0.0,60869,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0039810717055349725,0.0039810717055349725,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,126.25709221022402,126.63173681950843,115.86511173022483,114.62449657261936,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,3.981071705534972e-5,0.0,3.981071705534972e-5,0.0,200000,14857.720797195054,4217.047671232876,4255.913083594759,662.5296121097446,672.6576783323771,14582.647493141312,15074.043490482698,12870.484470399588,13507.537525541082,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00039810717055349724,0.0,0.00039810717055349724,0.0,200000,0,0,0,0,0,1560.5235252758303,1579.6062402922933,2586.979482251018,2757.6882554842705,hard,5.0
