L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,100000,100000.0,0.0003525,0.0003525,0,0,0,0.0,200000,200000,2626.8333333333335,176521.75555555554,119106.0,0,25.666666666666668,1421.9854364463567,1437.7555015638482,1218.9714561826427,1232.665344853312,hard,5.0,99998.70494871795,330.69917127641014,99999.66247179487,332.6196186789805
10,3,0.005,1.0,100000,100000.0,0.00119,0.00119,0,0,0,0.0,200000,200000,832.75,165736.53174603175,163848.12,8.666666666666666,4.2,421.3349439948378,424.41321785564617,299.6301020346448,302.0553133640791,hard,5.0,99999.55709230769,332.3817978142147,100002.16052820513,332.36709155397267
10,2,0.005,1.0,1000000,1.0e6,2.625e-5,2.625e-5,0,0,0,0.0,200000,200000,17569.4,172076.6739130435,176756.15217391305,9.0,5.0,21706.383829777362,21914.377947048833,17581.330055901162,17782.886378492516,hard,5.0,1.0000012047641026e6,1050.8082752521932,1.000004753774359e6,1054.604895292745
10,3,0.005,1.0,1000000,1.0e6,7.5e-5,7.5e-5,0,0,0,0.0,200000,200000,8543.51724137931,152933.22307692308,165429.45384615383,60.2,71.5,6968.6287007623005,7050.886471451441,5066.4427124711165,5100.465905652306,hard,5.0,1.0000057062820513e6,1053.3890281366675,1.0000033413692308e6,1050.8476118115996
10,2,0.005,1.0,10000000,1.0e7,1.9249999999999998e-6,1.9249999999999998e-6,0,0,0,0.0,200000,200000,326830.1538461539,139612.0980392157,146438.85416666666,94.66666666666667,113.33333333333333,252389.4540456389,256747.85708525652,208197.48963515612,212436.16741501403,hard,5.0,1.0000061414533334e7,3333.177944185429,1.0000069294441026e7,3328.098949261706
10,3,0.005,1.0,10000000,1.0e7,6.5e-6,6.5e-6,0,0,0,0.0,200000,200000,86527.0,184777.9836065574,173911.50793650793,63.5,33.0,97974.10739785146,99416.07586325928,67784.22662064445,69007.88091529084,hard,5.0,1.0000063500148717e7,3322.8816431389478,1.0000065431933334e7,3323.666784313053
10,2,0.005,1.0,100000000,1.0e8,2.25e-8,2.25e-8,0,0,0,0.0,200000,200000,1.20706955e7,178678.89361702127,178686.97872340426,3444.5,709.5,1.0645891083901848e6,1.0676517014494925e6,864340.0997476226,868249.4139422777,hard,5.0,1.0000028863558462e8,10499.439775065624,1.0000020959894359e8,10541.103746622184
10,3,0.005,1.0,100000000,1.0e8,4.0000000000000003e-7,4.0000000000000003e-7,0,0,0,0.0,200000,200000,1.7190217857142857e6,166682.976,174296.8031496063,409.2,217.57142857142858,655018.2796911029,665510.6834927843,440268.57244250574,450898.5607558103,hard,5.0,1.000004014852e8,10523.016800244843,1.0000043152197948e8,10521.221534630433
10,2,0.005,1.0,125892,125892.0,0.00024822864042194895,0.00024822864042194895,0,0,0,0.0,200000,200000,2952.8,107208.93650793651,127568.33333333333,49.388888888888886,13.166666666666666,2012.7054621062846,2018.3797291501523,1650.2036713759555,1672.088427021478,hard,5.0,125892.26993333333,372.75657359580333,125892.1247025641,373.3745686969347
10,3,0.005,1.0,125892,125892.0,0.0008896514472722651,0.0008896514472722651,0,0,0,0.0,200000,200000,1003.3913043478261,161660.92248062015,169200.43548387097,37.44444444444444,10.5,560.0269523098362,562.028661408526,398.1412275122948,398.3785419692693,hard,5.0,125892.75066666666,372.3907569447627,125891.24588205128,373.90846195862247
10,2,0.005,1.0,1258925,1.258925e6,1.9262465992811327e-5,1.9262465992811327e-5,0,0,0,0.0,200000,200000,14371.0,147840.54166666666,174753.70212765958,145.66666666666666,52.5,27946.195507412474,28275.349620593297,22138.64945862808,22420.48520403052,hard,5.0,1.2589329693333334e6,1180.2006300889097,1.258926921748718e6,1179.3882390755184
10,3,0.005,1.0,1258925,1.258925e6,5.9574637091169055e-5,5.9574637091169055e-5,0,0,0,0.0,200000,200000,10826.48,152537.06766917295,165059.776,48.23076923076923,15.6,9067.799939976836,9169.657139892372,6556.917655765121,6590.625532230745,hard,5.0,1.2589291387948717e6,1173.5320745117842,1.2589261311538462e6,1179.8580547258146
10,2,0.005,1.0,12589254,1.2589254e7,1.6879475146025332e-6,1.6879475146025332e-6,0,0,0,0.0,200000,200000,787402.5,162477.89795918367,177987.2,385.75,0,267957.9276450254,272775.95753887366,222778.66843786417,226393.53139342638,hard,5.0,1.2589326346574359e7,3728.0274979279397,1.2589317760748718e7,3731.78303279124
10,3,0.005,1.0,12589254,1.2589254e7,4.8454022772119775e-6,4.8454022772119775e-6,0,0,0,0.0,200000,200000,112260.58333333333,171674.7983870968,178414.168,24.75,34.2,125457.72755067516,127472.29119151966,88009.32469325876,89642.98307542433,hard,5.0,1.2589345877138462e7,3731.0150782629685,1.2589354942866666e7,3700.6175118398314
10,2,0.005,1.0,158489,158489.0,0.00019717456732012948,0.00019717456732012948,0,0,0,0.0,200000,200000,4115.5625,132118.72916666666,117619.47619047618,11.0,25.055555555555557,2580.7992526720946,2589.6805431171992,2042.5922267309752,2053.4015210887364,hard,5.0,158489.01602564103,417.88131642120646,158490.3939076923,417.98663032222765
10,3,0.005,1.0,158489,158489.0,0.0006751257185041233,0.0006751257185041233,0,0,0,0.0,200000,200000,1343.225806451613,165121.58536585365,162076.5,25.333333333333332,8.333333333333334,741.8854210555442,747.1930977396034,541.7461573395941,555.1136521346187,hard,5.0,158489.34074871795,419.02287219121456,158489.6166,417.6019711754252
10,2,0.005,1.0,1584893,1.584893e6,1.5300717461683535e-5,1.5300717461683535e-5,0,0,0,0.0,200000,200000,25553.583333333332,160173.21739130435,156387.20408163266,1.0,168.75,34183.768433299,34618.176443271936,27742.023062872624,28024.71424317129,hard,5.0,1.584902369e6,1321.9941720539448,1.584898206974359e6,1323.1285649796853
10,3,0.005,1.0,1584893,1.584893e6,4.290510463482393e-5,4.290510463482393e-5,0,0,0,0.0,200000,200000,13527.80487804878,161627.81395348837,146031.5076923077,26.555555555555557,45.9,12662.823745747868,12805.092678759986,8411.067545553733,8493.080177275075,hard,5.0,1.5849004564820512e6,1321.833706847899,1.5849032165128205e6,1322.3141898370202
10,2,0.005,1.0,15848931,1.5848931e7,1.2145929589825333e-6,1.2145929589825333e-6,0,0,0,0.0,200000,200000,546504.75,154184.89583333334,178501.6739130435,249.33333333333334,90.0,362057.244730173,369248.58919942105,296268.4648383973,302757.13848999975,hard,5.0,1.5849032238107692e7,4186.396044417461,1.5848999272738462e7,4178.8244876445
10,3,0.005,1.0,15848931,1.5848931e7,3.848840025866729e-6,3.848840025866729e-6,0,0,0,0.0,200000,200000,183558.72727272726,166372.74803149607,179337.39837398374,89.42857142857143,37.333333333333336,159233.2903134318,161754.84446284527,111250.9085632288,112881.87977688383,hard,5.0,1.5849031824887179e7,4193.588810326429,1.5849001239353847e7,4206.430794576463
10,2,0.005,1.0,199526,199526.0,0.0001566211922255746,0.0001566211922255746,0,0,0,0.0,200000,200000,2932.0,174546.17021276595,169694.76086956522,103.5,16.0,3222.682138945349,3253.6463536966385,2712.572549400075,2721.6457423402326,hard,5.0,199526.38525128204,468.24469259234166,199527.65927179487,470.54467405897395
10,3,0.005,1.0,199526,199526.0,0.0005011878151218388,0.0005011878151218388,0,0,0,0.0,200000,200000,1992.7105263157894,167754.512,156453.51181102364,7.4,29.714285714285715,1012.8441332221307,1020.946849081822,724.6967172879774,733.3843162087786,hard,5.0,199527.62362564102,469.56981902736567,199526.02754871795,469.281836511102
10,2,0.005,1.0,1995262,1.995262e6,1.0650230395807668e-5,1.0650230395807668e-5,0,0,0,0.0,200000,200000,55267.53846153846,131465.0,154854.8775510204,29.555555555555557,208.25,51383.51581516438,52251.73142120441,42450.68100651751,43305.16328696497,hard,5.0,1.9952696409435899e6,1484.1407511696589,1.9952694530871795e6,1484.1978302342327
10,3,0.005,1.0,1995262,1.995262e6,3.408073726658454e-5,3.408073726658454e-5,0,0,0,0.0,200000,200000,15413.07142857143,159000.625,178088.9593495935,98.125,6.666666666666667,15771.587371316211,15968.314015288539,11111.018422628576,11220.088500019,hard,5.0,1.9952735172666667e6,1482.0252817747348,1.995274169471795e6,1480.8603584123878
10,2,0.005,1.0,19952623,1.9952623e7,8.645479844930664e-7,8.645479844930664e-7,0,0,0,0.0,200000,200000,859616.3333333334,148076.0,151106.24,418.6666666666667,291.4,442178.88507530285,449911.77359534666,369267.70318243874,375638.06689297536,hard,5.0,1.995275231276923e7,4706.4950164092215,1.9952702232041027e7,4687.823685758296
10,3,0.005,1.0,19952623,1.9952623e7,2.906885976846252e-6,2.906885976846252e-6,0,0,0,0.0,200000,200000,238971.33333333334,160019.72093023255,166237.864,283.77777777777777,51.8,206516.67073724442,210146.81652994006,144366.33492359953,147175.27650181053,hard,5.0,1.995273273793846e7,4699.790281069461,1.9952752569697436e7,4700.193730010494
10,2,0.005,1.0,251188,251188.0,0.00012042772743920888,0.00012042772743920888,0,0,0,0.0,200000,200000,4995.2,168617.10416666666,164747.72916666666,42.0,96.0,4078.600563457334,4104.881775346644,3320.3739643684485,3343.8531619474197,hard,5.0,251186.70744615386,526.5880536559496,251189.30312820512,526.9908530975342
10,3,0.005,1.0,251188,251188.0,0.00038218386228641493,0.00038218386228641493,0,0,0,0.0,200000,200000,2519.970588235294,157528.3925925926,155194.6923076923,15.733333333333333,12.3,1333.0922693723196,1345.1834401251929,968.2451716464768,971.4947665816788,hard,5.0,251189.2112974359,525.9719784845415,251191.03164615386,526.9453117689226
10,3,0.005,1.0,2511886,2.511886e6,2.7867506726021802e-5,2.7867506726021802e-5,0,0,0,0.0,200000,200000,21143.071428571428,173357.95081967214,177554.39682539683,68.0,21.666666666666668,19574.371416001864,19784.089365007072,13138.574245377915,13260.88096954528,hard,5.0,2.5119036819897434e6,1670.6228471030786,2.511902658353846e6,1667.9558211403453
10,2,0.005,1.0,25118864,2.5118864e7,6.867348778193155e-7,6.867348778193155e-7,0,0,0,0.0,200000,200000,1.083915e6,179551.42222222223,191009.88888888888,0,0,462560.78992904467,469934.0128732814,388772.74838298804,394067.02033220074,hard,5.0,2.511898137365641e7,5277.242668393708,2.5118983496102564e7,5287.7009318820765
10,3,0.005,1.0,25118864,2.5118864e7,2.229400183065604e-6,2.229400183065604e-6,0,0,0,0.0,200000,200000,372491.625,149998.4776119403,172085.9435483871,35.214285714285715,76.0,238663.38852688752,242871.9505625732,170064.11977114188,172748.82310765187,hard,5.0,2.5119020375502564e7,5255.247838256983,2.5119015563553847e7,5266.786642286134
10,2,0.005,1.0,316227,316227.0,8.933456030003763e-5,8.933456030003763e-5,0,0,0,0.0,200000,200000,6068.166666666667,151249.3125,141737.61538461538,48.0,30.428571428571427,5783.5661968013055,5851.631773361084,4786.240604399485,4847.1796290827515,hard,5.0,316231.2773538462,590.1498841362701,316230.91317948716,591.403021807802
10,3,0.005,1.0,316227,316227.0,0.0002877679641523336,0.0002877679641523336,0,0,0,0.0,200000,200000,2619.3,153641.66666666666,164370.1496062992,26.666666666666668,45.0,1743.3072938490943,1754.2412092010593,1196.204776357088,1204.6468844655803,hard,5.0,316228.16626666667,589.5862215243482,316229.65165641025,589.6476412814249
10,2,0.005,1.0,3162277,3.162277e6,6.719841430715905e-6,6.719841430715905e-6,0,0,0,0.0,200000,200000,91156.0,113897.28070175438,153151.02,183.83333333333334,114.6,83839.35202360438,85237.81132715114,68515.25859372724,69917.7257212936,hard,5.0,3.1622977119076923e6,1866.3844687860599,3.162304786574359e6,1864.332782306155
10,3,0.005,1.0,3162277,3.162277e6,2.0554809082189826e-5,2.0554809082189826e-5,0,0,0,0.0,200000,200000,26341.2,140344.0447761194,144946.1911764706,104.57142857142857,46.0625,28281.06734350539,28684.29615215918,20367.40032628893,20715.657015652476,hard,5.0,3.1622891415897436e6,1867.8869005378579,3.1622928686e6,1867.5003345753828
10,2,0.005,1.0,31622776,3.1622776e7,5.138701295547234e-7,5.138701295547234e-7,0,0,0,0.0,200000,200000,999606.4,167378.6170212766,175295.5744680851,113.5,330.5,577253.6846298105,587058.7854635216,485497.7821985347,490412.747655655,hard,5.0,3.162290156222564e7,5927.686611368944,3.16229122786e7,5903.297243997977
10,3,0.005,1.0,31622776,3.1622776e7,1.7708755233885856e-6,1.7708755233885856e-6,0,0,0,0.0,200000,200000,355549.0,155206.31578947368,172961.66666666666,126.84615384615384,179.33333333333334,295670.24275255745,300835.7735563321,210469.48782514702,214971.92183661947,hard,5.0,3.162298529045128e7,5918.37975383437,3.1622958428779487e7,5913.114013844937
10,2,0.005,1.0,398107,398107.0,7.096082209054349e-5,7.096082209054349e-5,0,0,0,0.0,200000,200000,12205.0,166560.78260869565,152195.1875,1.0,219.0,7451.276688278958,7536.95716580994,5925.817526775551,5949.879643322977,hard,5.0,398110.90954871796,662.6112824827973,398105.358774359,663.2119604442964
10,3,0.005,1.0,398107,398107.0,0.00021602232565616782,0.00021602232565616782,0,0,0,0.0,200000,200000,3313.978723404255,157885.5546875,146739.04411764705,30.75,56.3125,2374.4805066171784,2398.0268112711265,1673.6479515005194,1701.8815880397758,hard,5.0,398110.7554,665.328649995822,398112.5128923077,661.6907225809874
10,2,0.005,1.0,3981071,3.981071e6,5.33775961292828e-6,5.33775961292828e-6,0,0,0,0.0,200000,200000,84998.0,127433.14285714286,150058.4081632653,179.9090909090909,12.5,103270.3970750321,105011.2537771133,82773.14683378446,83758.73964008075,hard,5.0,3.981098842369231e6,2096.980636190183,3.9810914861333333e6,2092.4328310999394
10,3,0.005,1.0,3981071,3.981071e6,1.6327264698368857e-5,1.6327264698368857e-5,0,0,0,0.0,200000,200000,42809.48484848485,162154.95419847328,155696.41911764705,118.0909090909091,134.0625,35415.77792327999,35860.97967661784,25160.14501021645,25409.59402525267,hard,5.0,3.9810918825179487e6,2098.236155397741,3.981106007102564e6,2097.4537142305967
10,2,0.005,1.0,39810717,3.9810717e7,3.0770608828773417e-7,3.0770608828773417e-7,0,0,0,0.0,200000,200000,2.2444135555555555e6,145146.03773584907,159054.1914893617,464.375,377.0,670851.89383304,681021.1335203451,569083.4056290064,579233.5865681308,hard,5.0,3.9810883906548716e7,6615.768054138453,3.981091840185641e7,6654.766686272706
10,3,0.005,1.0,39810717,3.9810717e7,1.3564186749010324e-6,1.3564186749010324e-6,0,0,0,0.0,200000,200000,374053.9375,164013.8346456693,171190.01612903227,471.0,47.75,333180.0625424166,338751.0871352937,244101.10756650762,248375.063327699,hard,5.0,3.981094695692821e7,6631.9768140394945,3.981091469430257e7,6645.734055127627
