L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,12589254,1.2589254e7,0,0,1.0326267148156673e-6,1.0326267148156673e-6,0,0.0,250000,250000,1.1696324453961456e6,8719.65297741273,8689.18415417559,834.9524886877828,777.7132701421801,666968.3997099136,670909.2338584199,575841.3327867358,580879.3015731368,hard,5.0,1.258937083190204e7,3732.06857353327,1.2589403112718368e7,3742.8928283489086
10,3,0.005,1.0,12589254,1.2589254e7,0,0,1.0326267148156673e-6,1.0326267148156673e-6,0,0.0,250000,250000,997345.9292230261,4139.512456638285,4106.937106918239,2381.669288757784,2382.592156862745,888812.7143444273,877435.5867792428,717300.7830263224,706846.9462995889,hard,5.0,1.258967019762449e7,4100.050268568704,1.2589653550632654e7,4096.341806209334
10,2,0.005,1.0,158489,158489.0,0,0,8.8334206159418e-5,8.8334206159418e-5,0,0.0,250000,175883,11112.077939233817,3995.1469833119386,4141.504623513871,673.5591539986781,665.0565010211028,10733.162214454524,10297.179885858071,10360.81813720236,10112.367942947627,hard,5.0,153852.66362364893,26711.43214442547,153854.56161233125,26711.773969329883
10,3,0.005,1.0,158489,158489.0,0,0,0.00010095337846790629,0.00010095337846790629,0,0.0,250000,250000,9309.932313278008,1928.8091394349694,1910.8104922279792,1856.225499272583,1857.6222368421052,11549.291839788706,11302.428134248554,9249.164283708848,9488.597635378517,hard,5.0,158495.50091020408,418.16522794350124,158495.1121755102,418.8077144582261
10,2,0.005,1.0,1584893,1.584893e6,0,0,6.940531632103871e-6,6.940531632103871e-6,0,0.0,250000,101231,156159.48895027625,5513.592207792208,5828.828729281768,781.0588235294117,841.6593059936909,115149.73746037584,103488.70990810363,111689.37970994707,101308.99579542961,hard,5.0,1.5025770484563187e6,351730.3911662404,1.502577639378163e6,351730.5302435237
10,3,0.005,1.0,1584893,1.584893e6,0,0,6.940531632103871e-6,6.940531632103871e-6,0,0.0,250000,62700,152069.91987179487,3116.7709401709403,3178.08,3192.1612903225805,3372.3346534653465,237110.39817239152,156991.75465606988,239159.6011029669,191051.65882818148,hard,5.0,1.4476339220623916e6,445857.9682132367,1.4476318598613518e6,445857.3214633517
10,2,0.005,1.0,15848931,1.5848931e7,0,0,6.940531194185905e-7,6.940531194185905e-7,0,0.0,250000,248830,1.6125436987179487e6,8419.324483775812,10628.182692307691,1184.5204081632653,1205.0187265917602,1.554149101110637e6,786337.4422471656,1.6833962176053498e6,795363.2661222717,hard,5.0,1.5524128528876677e7,2.2459758741200655e6,1.552414033986794e7,2.2459775821096315e6
10,3,0.005,1.0,15848931,1.5848931e7,0,0,6.940531194185905e-7,6.940531194185905e-7,0,0.0,250000,223361,1.578488673604061e6,4234.531055900621,4275.981744421907,3561.8686534216336,3654.7942764578834,2.1126761172886672e6,1.4030449601548738e6,1.792367347557502e6,1.2964493415745278e6,hard,5.0,1.5486592061004484e7,2.370505184102526e6,1.548659745672075e7,2.3705060066797766e6
10,2,0.005,1.0,199526,199526.0,0,0,8.01900504194942e-5,8.01900504194942e-5,0,0.0,250000,250000,12325.04988399072,5296.989864864865,5450.207656612529,541.4962449451184,537.5723645026802,10777.458868655776,10345.858702312093,9251.597643560619,9035.621321788845,hard,5.0,199526.4874489796,469.9074639101733,199527.39655918366,469.4318301805964
10,3,0.005,1.0,199526,199526.0,0,0,8.520192857071259e-5,8.520192857071259e-5,0,0.0,250000,250000,10725.096354830486,2087.9026742093083,2070.7172888266023,1634.2042308696787,1628.039203001682,12504.093278464594,12522.013104528854,9808.459783886501,10166.361429183431,hard,5.0,199534.8813387755,471.22254456032516,199531.97029387756,469.62294010783745
