L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,1258925,1.258925e6,1.5886569890978415e-6,1.5886569890978415e-6,0,0,0,0.0,250000,46241,307725.61467889906,3782.778761061947,3400.29203539823,2534.3382352941176,2606.926470588235,146436.95422345857,136703.2494296798,145535.5979403897,139575.57783458818,hard,5.0,1.106349166969763e6,410898.4965547673,1.1063381814941443e6,410894.44245217904
10,3,0.005,1.0,1258925,1.258925e6,1.5886569890978415e-6,1.5886569890978415e-6,0,0,0,0.0,250000,250000,311253.38043036946,2209.1765437215086,2031.1039382866422,9073.892716964676,9117.31924882629,317136.50539585657,344547.8225470252,226224.62053103725,244709.41952140504,hard,5.0,1.259077442612245e6,1357.8004302233974,1.259082069065306e6,1354.4852650281148
10,2,0.005,1.0,12589254,1.2589254e7,1.588656484331796e-7,1.588656484331796e-7,0,0,0,0.0,250000,118911,3.1910773684210526e6,7138.4838709677415,6651.867346938776,2888.6875,2997.0,575765.7918271748,554971.7353833215,583338.0303452227,581084.1831853756,hard,5.0,1.2036914775903996e7,2.5788212270801137e6,1.2036878302218398e7,2.5788134221054963e6
10,3,0.005,1.0,12589254,1.2589254e7,1.588656484331796e-7,1.588656484331796e-7,0,0,0,0.0,250000,250000,3.1223801618998977e6,2888.6146694214876,2648.5903983656794,8984.042951541851,9112.311751904244,2.633579737332195e6,2.8724660614410993e6,1.865660230704158e6,2.011193322980309e6,hard,5.0,1.2590471928620407e7,7070.110799714999,1.2590507556893878e7,7080.408881762578
10,2,0.005,1.0,158489,158489.0,2.5238344616976572e-5,2.5238344616976572e-5,0,0,0,0.0,250000,250000,20246.646471846045,2341.498752228164,2345.7444761225943,1518.5452898550725,1527.7066280333213,19249.71603457316,19971.554666881675,15644.445537016705,16246.678879539455,hard,5.0,158492.55168979592,418.2763382950714,158490.90630612246,419.16893743407667
10,3,0.005,1.0,158489,158489.0,1.2619172308488286e-5,1.2619172308488286e-5,0,0,0,0.0,250000,27992,39835.072625698325,4221.5,3596.120603015075,4343.208333333333,4097.2531645569625,42746.21739843677,44892.46574648327,39765.613291365255,41596.980566952705,hard,5.0,124045.39948677801,65386.34547297035,124044.36999826027,65385.8027256869
10,2,0.005,1.0,1584893,1.584893e6,1.2619148422007038e-6,1.2619148422007038e-6,0,0,0,0.0,250000,47437,396168.10869565216,4564.5888888888885,5299.91,2601.4,2637.2909090909093,155962.759080979,146144.6563911188,162569.4512757156,153064.71233973833,hard,5.0,1.3982229141315361e6,510937.86592591327,1.3982209675754649e6,510937.1486799335
10,3,0.005,1.0,1584893,1.584893e6,1.2619148422007038e-6,1.2619148422007038e-6,0,0,0,0.0,250000,98651,391891.49943883275,2242.4659624413143,2027.2962962962963,8348.27868852459,8457.178988326848,387191.55841018766,425178.34627230506,301379.29760852276,331778.1725619847,hard,5.0,1.5004712163564723e6,356312.64725795295,1.5004672473865736e6,356311.7229225385
10,2,0.005,1.0,15848931,1.5848931e7,1.2619147625792553e-7,1.2619147625792553e-7,0,0,0,0.0,250000,209542,3.9965718771929825e6,3656.3136200716845,3516.2245614035087,3283.4619883040937,3360.6514285714284,1.9188359631025654e6,1.9385379184053547e6,1.6234483883986499e6,1.6497332492570668e6,hard,5.0,1.54619504493747e7,2.4473120152137694e6,1.5461922977838293e7,2.447307670385106e6
10,3,0.005,1.0,15848931,1.5848931e7,1.2619147625792553e-7,1.2619147625792553e-7,0,0,0,0.0,250000,250000,3.8465202445923463e6,3058.4391353811147,2785.7027176927345,9063.619658119658,9085.44266191325,3.0706531975956876e6,3.319788066781305e6,2.153630096038388e6,2.3202102271942003e6,hard,5.0,1.585034093392653e7,8332.514367035277,1.585037105500408e7,8391.568175655995
