L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,199526,199526.0,0,0,0.0002881829936950573,0,0.0002881829936950573,0.0,150000,150000,0,145000.0,145000.0,0,0,2361.039943339393,2383.954034420133,2546.3385681699488,2685.663142695684,hard,5.0,199525.98583448277,471.3336576750969,199527.90364827585,468.9962271764371
10,2,0.005,1.0,1995262,1.995262e6,0,0,2.0799273478871448e-5,0,2.0799273478871448e-5,0.0,150000,150000,98867.0,145000.0,141832.13333333333,0,0,38676.57145617858,39107.00416858829,33209.92705956621,33638.41791642794,hard,5.0,1.9952689435931034e6,1483.335584822506,1.9952708920482758e6,1484.3033792594617
10,3,0.005,1.0,1995262,1.995262e6,0,0,6.690850625130935e-5,0,6.690850625130935e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,11153.603480300746,11270.242379236404,8626.741964662602,8790.750148526553,hard,5.0,1.9952663101310346e6,1486.409674911999,1.9952731515172415e6,1483.3885237771144
10,2,0.005,1.0,19952623,1.9952623e7,0,0,1.1276712841213909e-6,0,1.1276712841213909e-6,0.0,150000,150000,588700.5,135594.04444444444,138691.15555555557,0,0,304257.1025712926,307770.0706200613,251341.74963282293,255039.17394038566,hard,5.0,1.9952721688482758e7,4691.538226294666,1.9952673640703447e7,4684.2745928698205
10,3,0.005,1.0,19952623,1.9952623e7,0,0,6.0894249342555106e-6,0,6.0894249342555106e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,132174.77582817394,133789.79584636053,92800.46167132873,94032.04348964301,hard,5.0,1.9952702743517242e7,4683.503360734124,1.9952708465434484e7,4696.2078303263925
10,2,0.005,1.0,251188,251188.0,0,0,0.0002289122091819673,0,0.0002289122091819673,0.0,150000,150000,0,145000.0,145000.0,0,0,2911.4405374377566,2950.233612512905,2847.7261900495246,3025.5760014505026,hard,5.0,251189.7328413793,527.2849083565534,251189.41511724138,525.1639902464599
10,3,0.005,1.0,2511886,2.511886e6,0,0,5.155488744314033e-5,0,5.155488744314033e-5,0.0,150000,150000,25147.5,141617.46280991734,143129.48333333334,25.0,0,15421.174271019014,15568.060300901047,11402.856240561008,11647.045886681908,hard,5.0,2.5118910510689653e6,1657.0779016087458,2.511899206827586e6,1665.7863566649894
10,2,0.005,1.0,2511886,2.511886e6,0,0,1.4929021460368822e-5,0,1.4929021460368822e-5,0.0,150000,150000,76009.0,138988.77777777778,141837.8,0,0,49967.22367656222,50524.45799364413,40453.826971357084,41129.16288733697,hard,5.0,2.5118887015172415e6,1666.709978875004,2.5118944727172414e6,1662.7816803031074
10,3,0.005,1.0,25118864,2.5118864e7,0,0,4.200030702025379e-6,0,4.200030702025379e-6,0.0,150000,150000,0,141704.38842975206,145000.0,2.0,0,166192.31305923758,168255.94193262391,113558.40526934511,115351.7616649466,hard,5.0,2.5118936843013793e7,5267.699276345243,2.5118963000855174e7,5279.851811318483
10,2,0.005,1.0,25118864,2.5118864e7,0,0,7.36498274762744e-7,0,7.36498274762744e-7,0.0,150000,150000,951021.0,135972.73913043478,142014.04444444444,596.0,0,297478.11094364524,300802.56675943034,244987.62747726036,247732.4699916293,hard,5.0,2.511890343193793e7,5263.3062670511945,2.511893883732414e7,5258.706307662942
10,2,0.005,1.0,316227,316227.0,0,0,0.00015653312335758807,0,0.00015653312335758807,0.0,150000,150000,0,142395.11111111112,145000.0,0,0,4202.3463418732035,4259.585550158231,3847.5084708244613,4012.6773783688764,hard,5.0,316228.86679310346,593.2770834412844,316229.0949724138,590.4103061633438
10,2,0.005,1.0,3162277,3.162277e6,0,0,1.2490999365330741e-5,0,1.2490999365330741e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,61035.881835412816,61711.853490112175,51343.047152671774,51897.14621565548,hard,5.0,3.162288495737931e6,1866.0359322435104,3.1622831004689657e6,1869.4961932736646
10,3,0.005,1.0,3162277,3.162277e6,0,0,3.968659292022805e-5,0,3.968659292022805e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,20119.195477062014,20330.40160554167,14249.468728327474,14538.382690856313,hard,5.0,3.1622995555310347e6,1865.5866985363664,3.162279701393103e6,1867.1992482896567
10,2,0.005,1.0,31622776,3.1622776e7,0,0,4.585302694488302e-7,0,4.585302694488302e-7,0.0,150000,150000,0,145000.0,145000.0,0,0,340205.62573287805,343337.276195977,299018.9726936074,300488.9241896109,hard,5.0,3.1622857622648276e7,5895.427288918282,3.162282190825517e7,5909.763889553807
10,3,0.005,1.0,31622776,3.1622776e7,0,0,3.051598000124973e-6,0,3.051598000124973e-6,0.0,150000,150000,124985.5,143815.76666666666,142660.74166666667,0,0,209897.66932736384,212538.76687957675,148770.9556332586,150358.2299614879,hard,5.0,3.1622940550834484e7,5927.862449254902,3.1622884707213793e7,5887.0748608107115
10,2,0.005,1.0,398107,398107.0,0,0,0.0001343859816581974,0,0.0001343859816581974,0.0,150000,150000,0,145000.0,145000.0,0,0,5117.222850116935,5170.8642824651015,4746.47216639103,4943.097728019856,hard,5.0,398104.32966896554,662.0846997764154,398105.7704689655,663.1599252681195
10,3,0.005,1.0,3981071,3.981071e6,0,0,2.9514670800897548e-5,0,2.9514670800897548e-5,0.0,150000,150000,9482.0,145000.0,143870.625,0,0,26428.82517505604,26717.954043346774,19439.17747953832,19725.233203718868,hard,5.0,3.981079258586207e6,2090.9223898091427,3.981082838434483e6,2100.723421669551
10,2,0.005,1.0,3981071,3.981071e6,0,0,1.1429085288858199e-5,0,1.1429085288858199e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,68193.10657834637,68745.90861207349,57788.76705548881,58476.431524798405,hard,5.0,3.9810869480344825e6,2093.6354578791315,3.9810809260137933e6,2098.0083205797814
10,2,0.005,1.0,39810717,3.9810717e7,0,0,4.1446126177531545e-7,0,4.1446126177531545e-7,0.0,150000,150000,0,145000.0,145000.0,0,0,357243.16008416185,359789.28797460353,283997.74994066946,287025.2257593659,hard,5.0,3.9810838721124135e7,6632.8103682596675,3.981080643392414e7,6623.6799887090165
10,3,0.005,1.0,39810717,3.9810717e7,0,0,2.5998024602269787e-6,0,2.5998024602269787e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,227458.9973379674,230180.472026132,157356.47917112522,159464.58729641867,hard,5.0,3.981088624566896e7,6620.367575789344,3.981086812161379e7,6649.469251442652
10,2,0.005,1.0,501187,501187.0,0,0,9.477500414017124e-5,0,9.477500414017124e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,6907.77294411447,6983.046811589486,5667.434001690209,5870.708127886033,hard,5.0,501190.99933793105,745.573391949834,501186.8872206897,741.6703913496575
10,2,0.005,1.0,5011872,5.011872e6,0,0,7.482234183155515e-6,0,7.482234183155515e-6,0.0,150000,150000,0,138731.97777777776,145000.0,0,0,89882.4465260304,90864.24881045819,74397.19376320174,75268.29322439055,hard,5.0,5.011888463551724e6,2348.4197655103667,5.011894621662069e6,2349.5631725403055
10,3,0.005,1.0,5011872,5.011872e6,0,0,2.4641491243192165e-5,0,2.4641491243192165e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,36075.76497381071,36421.72311124844,24653.996078568198,25040.78165063181,hard,5.0,5.011897481993103e6,2350.9709988613313,5.011899048613793e6,2351.476109610823
10,3,0.005,1.0,50118723,5.0118723e7,0,0,2.0650965109386364e-6,0,2.0650965109386364e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,229944.54674226485,232585.05568730368,154160.35932381742,156198.6718275383,hard,5.0,5.0118856699648276e7,7459.3438170273785,5.011892330732414e7,7448.945852337595
10,2,0.005,1.0,630957,630957.0,0,0,7.211267962793027e-5,0,7.211267962793027e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,9482.600105566982,9580.133563808487,7791.767729996927,7966.86283159506,hard,5.0,630961.0934896552,835.7663448267616,630958.4904620689,836.3971018391759
10,2,0.005,1.0,6309573,6.309573e6,0,0,5.626371229875619e-6,0,5.626371229875619e-6,0.0,150000,150000,102896.0,135674.13333333333,141861.75555555554,0,0,131359.25818423918,133305.1523556711,104543.23027073778,106474.78817114393,hard,5.0,6.309607633531035e6,2643.331109926064,6.309604718910345e6,2635.6022379354545
10,3,0.005,1.0,6309573,6.309573e6,0,0,1.893947498507427e-5,0,1.893947498507427e-5,0.0,150000,150000,21628.0,145000.0,143927.08333333334,0,0,46192.12880256892,46776.50062004451,32378.96192326128,32992.344370863066,hard,5.0,6.309592975682759e6,2646.327273309955,6.3096153837448275e6,2640.8477291190434
10,2,0.005,1.0,63095734,6.3095734e7,0,0,7.132019416716826e-8,0,7.132019416716826e-8,0.0,150000,150000,0,145000.0,145000.0,0,0,397474.614753878,399041.31970842194,320070.85055465274,322224.4209889824,hard,5.0,6.309581101371034e7,8338.026109241155,6.3095853474606894e7,8354.59263009791
10,3,0.005,1.0,63095734,6.3095734e7,0,0,1.3709326212133455e-6,0,1.3709326212133455e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,298187.00095139287,301126.99857319106,205975.74031877593,207228.76479182343,hard,5.0,6.3095947125710346e7,8349.15158856639,6.3095936082075864e7,8361.992750216226
10,2,0.005,1.0,794328,794328.0,0,0,5.728112316322728e-5,0,5.728112316322728e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,12334.778350063574,12424.258452001177,10361.416170634378,10564.438685274614,hard,5.0,794324.826275862,937.5371887791578,794327.6121517242,938.4463747021634
10,2,0.005,1.0,7943282,7.943282e6,0,0,4.091507767192452e-6,0,4.091507767192452e-6,0.0,150000,150000,0,139462.7111111111,145000.0,0,0,159828.67137945752,161642.58630576186,135300.6276942894,137311.35152742275,hard,5.0,7.943319057772414e6,2956.0250194813475,7.943320386489655e6,2966.5105807546634
10,3,0.005,1.0,7943282,7.943282e6,0,0,1.4792374235234253e-5,0,1.4792374235234253e-5,0.0,150000,150000,67677.0,143814.20833333334,143842.875,0,0,55721.6510617488,56305.0982210218,39321.43559421486,39864.15970407217,hard,5.0,7.9433314017103445e6,2960.0481433295763,7.943321654579311e6,2956.961004980765
10,3,0.005,1.0,79432823,7.9432823e7,0,0,1.0889704876786261e-6,0,1.0889704876786261e-6,0.0,150000,150000,0,143814.7,145000.0,0,0,282590.67437298235,285086.01247405197,177752.99825041663,179800.0604594963,hard,5.0,7.943300059816551e7,9368.875272610268,7.943301982879311e7,9358.063515912841
11,2,0.005,1.0,100000,100000.0,0,0,0.0011,0,0.0011,0.0,150000,150000,0,145000.0,145000.0,0,0,644.3186502214757,663.9482494753443,933.3788974841973,1069.0682832963103,hard,5.0,100001.21148275862,332.8316113837368,99999.43404827586,332.7438420556973
11,2,0.005,1.0,1000000,1.0e6,0,0,4.73e-5,0,4.73e-5,0.0,150000,150000,24673.75,145000.0,137187.9642857143,0,21.0,14743.183189130756,14890.53777024716,11917.253471877659,12169.88742051207,hard,5.0,1.0000101149448276e6,1049.0991639538947,1.0000039532344828e6,1051.6680639152773
11,3,0.005,1.0,10000000,1.0e7,0,0,1.595e-5,0,1.595e-5,0.0,150000,150000,252522.0,145000.0,144302.37575757576,0,0,56467.24480677237,57129.52492444465,41379.40862961249,42082.542433000905,hard,5.0,1.0000057982296553e7,3323.4997318323663,1.00000730488e7,3317.7608602498212
11,2,0.005,1.0,10000000,1.0e7,0,0,4.18e-6,0,4.18e-6,0.0,150000,150000,319160.0,145000.0,142409.27272727274,0,0,157686.64402577654,159777.95941862697,138369.80384883573,139712.065863146,hard,5.0,1.000005738502069e7,3332.428371501124,1.00000568428e7,3316.779003530426
11,3,0.005,1.0,100000000,1.0e8,0,0,1.155e-6,0,1.155e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,274764.0403588526,277680.4106272422,201400.0273766105,202617.86285368935,hard,5.0,1.0000023000364138e8,10508.210985012915,1.000002408450069e8,10512.812015241918
11,2,0.005,1.0,125892,125892.0,0,0,0.0006378483144282402,0,0.0006378483144282402,0.0,150000,150000,1866.0,144055.25454545455,142691.58181818182,0,0,1063.4608537915701,1092.8008365232677,1367.273666042343,1524.8182844262553,hard,5.0,125891.50369655172,372.44947740351415,125893.8227862069,374.0086962553351
11,2,0.005,1.0,1258925,1.258925e6,0,0,3.5824215104156324e-5,0,3.5824215104156324e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,18142.54711054568,18343.332320517868,14653.942941148405,14987.97315384519,hard,5.0,1.2589367232275861e6,1180.1281044983984,1.2589334899172413e6,1180.6653241166582
11,3,0.005,1.0,12589254,1.2589254e7,0,0,1.2494783249269578e-5,0,1.2494783249269578e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,68762.12479845047,69593.22706745511,51561.57892477496,52439.906825355494,hard,5.0,1.258932805855862e7,3735.870241394845,1.2589312305958621e7,3719.0919541416943
11,2,0.005,1.0,12589254,1.2589254e7,0,0,3.320292052253454e-6,0,3.320292052253454e-6,0.0,150000,150000,307701.0,145000.0,140812.51785714287,0,87.0,196966.48122560023,199551.35323921297,164463.2883254151,166932.0645041818,hard,5.0,1.2589332805827586e7,3730.0947237530722,1.2589311230765518e7,3727.087919212913
11,2,0.005,1.0,158489,158489.0,0,0,0.0005066597681858047,0,0.0005066597681858047,0.0,150000,150000,903.0,145000.0,143239.78181818183,0,0,1318.6181745306124,1343.90714672422,1589.456754084397,1734.0647851569768,hard,5.0,158488.58023448277,419.489586406978,158488.87019310344,417.3557295275988
11,2,0.005,1.0,1584893,1.584893e6,0,0,3.2620498670888195e-5,0,3.2620498670888195e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,21609.600547719398,21834.233494790642,17793.296543041193,18085.990466326028,hard,5.0,1.5848917606206897e6,1324.3758357195738,1.5848974247448277e6,1324.9278989016539
11,3,0.005,1.0,15848931,1.5848931e7,0,0,9.369717112150971e-6,0,9.369717112150971e-6,0.0,150000,150000,45776.0,145000.0,144140.42424242425,0,0,89057.1849396009,90127.7103448861,60330.57223428027,61109.03250434902,hard,5.0,1.584900961809655e7,4180.161627415484,1.5848979017786207e7,4173.419900664282
11,2,0.005,1.0,15848931,1.5848931e7,0,0,2.845617789616221e-6,0,2.845617789616221e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,217545.662724982,220263.4572992411,197168.26963363853,197903.51328743176,hard,5.0,1.5848988263268966e7,4180.893841573285,1.5848997822517242e7,4190.196987669884
11,2,0.005,1.0,199526,199526.0,0,0,0.00037488848571113546,0,0.00037488848571113546,0.0,150000,150000,0,142391.92727272728,145000.0,0,0,1788.1825326966532,1815.0543534334863,1915.8758286258094,2062.9681442406613,hard,5.0,199525.7438275862,470.84697600835284,199520.74387586207,467.7150248293049
11,2,0.005,1.0,1995262,1.995262e6,0,0,2.370615989278601e-5,0,2.370615989278601e-5,0.0,150000,150000,0,142444.8,145000.0,0,0,27869.961186589106,28190.05830955156,23528.534548443087,24003.72000200446,hard,5.0,1.995271796675862e6,1479.4370878180953,1.995264028413793e6,1484.9705868736444
11,2,0.005,1.0,19952623,1.9952623e7,0,0,1.7641790756032429e-6,0,1.7641790756032429e-6,0.0,150000,150000,0,142511.6181818182,145000.0,0,0,250607.51873149967,253879.63839515558,215604.3376751199,219416.02670959025,hard,5.0,1.9952692946889654e7,4693.2932210367335,1.995267003527586e7,4686.752907268401
