L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,2.51188643150958e-6,2.51188643150958e-6,0.0,0.0,54108,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0001,0.0001,0.0,0.0,0.0,0.0,200000,5429.947402928535,4007.5305147324984,4027.8340496831065,480.61780535207055,485.63579596749923,5064.555338703975,5204.995171900521,4886.077141858534,5008.58311045312,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0025118864315095803,0.0,0.0025118864315095803,0.0,200000,0,0,0,0,0,240.50740127516082,250.0255171285705,624.1755255629577,764.0713905942407,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.006309573444801933,0.006309573444801933,0.0,0.0,200000,0,0,0,0,0,288.97094111381057,292.7455430132904,2868.4471768306435,2935.107532786436,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.58489319246111e-6,0.0,1.58489319246111e-6,0.0,56469,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0006309573444801932,0.0,0.0006309573444801932,0.0,200000,0,0,0,0,0,916.908445456349,928.0042952587465,1646.9646812973094,1831.4052508517025,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.000251188643150958,0.0,0.000251188643150958,0.0,200000,2683.3251231527092,19115.5499357051,19604.447380206002,127.1280167890871,95.31284606866002,2217.3457258299177,2251.8443366554757,2514.138988572258,2727.8541505842845,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,3.981071705534972e-5,3.981071705534972e-5,0.0,0.0,0.0,0.0,200000,13261.863858635252,2203.126429692756,2162.7769072623214,1377.525429573013,1386.0669058193828,12314.927300998808,13097.8110247196,11955.216653586162,12663.198611935919,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,1.58489319246111e-6,1.58489319246111e-6,0.0,0.0,0.0,0.0,54533,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,6.309573444801932e-5,6.309573444801932e-5,0.0,0.0,0.0,0.0,200000,8293.705207214338,2760.8609753324995,2743.713122632442,830.417332012355,830.7744029677718,7736.317284050898,8060.839128301971,7385.480822202144,7707.636778762456,hard,5.0
