L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,7.943282347242815e-5,7.943282347242815e-5,0.0,0.0,500000,349379,8204.85184309398,1981.2153466337493,1937.6456016907991,1524.2493965342862,1517.6052097563563,10908.823239926856,10485.545512811528,13364.638819981186,13122.63095443509,hard,5.0,985518.5130568356,119613.63668742497,985524.4632309171,119614.34700385938
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,7.943282347242815e-5,7.943282347242815e-5,0.0,0.0,500000,500000,8167.109548054774,1930.2975908105177,1961.9758547716785,1321.9814186308286,1301.703652370319,9219.58690920201,28001.107951562364,11089.720235790064,31219.667698659978,no,5.0,1.0464384778020201e6,112495.55318552103,1.092396152240404e6,189669.3052731574
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,7.943282347242815e-5,7.943282347242815e-5,0.0,0.0,500000,500000,8182.679857150568,1976.4518742838436,1935.4788824846462,1516.1957099155538,1517.5364435710987,9236.95057047795,10411.423135488967,10662.583517302312,12360.83803358292,hard,5.0,1.0000387466868687e6,1060.6822576667942,1.0000373283151515e6,1061.14129610327
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,7.943282347242815e-5,7.943282347242815e-5,0.0,0.0,500000,500000,8124.51010789084,1925.8780852087184,1953.6290665109864,1313.0989051125891,1293.9638619890811,8978.04856011447,10805.016074186768,10669.676472936053,13060.768493447265,no,5.0,1.0473813184242424e6,109345.85900015342,1.0879024911353535e6,123579.89925178267
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6343.852919674294,2104.3701111987584,2075.270642394509,1150.2599451830222,1147.233098537955,6479.757038158366,6951.329532289042,7181.3991003539095,7938.488105221146,hard,5.0,1.0000276827313132e6,1050.9643702498847,1.0000292238989898e6,1052.3346587944438
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6354.562921931799,2072.772321026288,2105.757423661763,1071.0628653403799,1057.2967027497823,6492.504801713614,7050.831547081625,7653.035295192669,8535.371313534773,no,5.0,1.0238389167212121e6,90561.6602124467,1.0513736875777778e6,97096.26605834745
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6363.922094862991,2102.67013229308,2078.6715552638666,1150.4000682943486,1149.9678236270624,6465.633959339481,6908.4559085566425,7225.678545322874,7962.535494268595,hard,5.0,1.0000283153575758e6,1051.673104686024,1.000033915820202e6,1050.2654847659749
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6334.21041348889,2076.9018791030917,2103.107714629602,1076.6451826308435,1060.2595044888071,6558.682769771,7208.671092123066,7604.996267273781,8614.758320411054,no,5.0,1.0218400134747474e6,89525.78537152128,1.0501672627393939e6,96892.65022547106
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6293.818420632989,2108.811650189341,2079.6575856224727,1142.7478530798817,1140.7547759404085,6407.397348585748,6856.744030969142,7029.676093038423,7740.168668265172,hard,5.0,1.0000282459616162e6,1051.1864693522907,1.0000261027252525e6,1052.4567899485114
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6348.819137610893,2076.9277820168854,2107.436640289135,1072.2463976350318,1058.6701492413358,6537.436026178095,7139.889947213008,7576.556560458434,8500.845033653788,no,5.0,1.0220433104080808e6,89689.10836412902,1.0499217661737374e6,96611.03307555146
